onset	duration	Condition Name
16	0.5	Letters Letters
17.5	0.5	Digits Digits
19	0.5	MirroredDigits MirroredDigits
20.5	0.5	Hash_Red Hash_Red
23.999	0.5	MirroredLetters MirroredLetters
26.499	0.5	Letters Letters
27.999	0.5	Hash_Red Hash_Red
30.499	0.5	MirroredDigits MirroredDigits
31.999	0.5	MirroredLetters MirroredLetters
33.499	0.5	ScrambledDigits ScrambledDigits
36.999	0.5	MirroredLetters MirroredLetters
40.499	0.5	Digits Digits
41.999	0.5	MirroredLetters MirroredLetters
43.498	0.5	ScrambledDigits ScrambledDigits
44.998	0.5	Hash_Red Hash_Red
48.498	0.5	Digits Digits
51.998	0.5	ScrambledLetters ScrambledLetters
55.498	0.5	MirroredLetters MirroredLetters
58.998	0.5	MirroredLetters MirroredLetters
61.498	0.5	Digits Digits
62.998	0.5	MirroredDigits MirroredDigits
64.498	0.5	Digits Digits
67.997	0.5	MirroredLetters MirroredLetters
71.497	0.5	Digits Digits
73.997	0.5	ScrambledDigits ScrambledDigits
76.497	0.5	MirroredDigits MirroredDigits
78.997	0.5	ScrambledDigits ScrambledDigits
82.497	0.5	MirroredDigits MirroredDigits
85.997	0.5	ScrambledLetters ScrambledLetters
88.497	0.5	Letters Letters
89.996	0.5	MirroredDigits MirroredDigits
93.496	0.5	Letters Letters
95.996	0.5	ScrambledLetters ScrambledLetters
97.496	0.5	MirroredDigits MirroredDigits
99.996	0.5	Digits Digits
102.496	0.5	Hash_Red Hash_Red
104.996	0.5	MirroredDigits MirroredDigits
108.496	0.5	MirroredDigits MirroredDigits
111.995	0.5	Digits Digits
113.495	0.5	Letters Letters
114.995	0.5	Digits Digits
118.495	0.5	ScrambledDigits ScrambledDigits
121.995	0.5	MirroredDigits MirroredDigits
123.495	0.5	ScrambledLetters ScrambledLetters
126.995	0.5	ScrambledDigits ScrambledDigits
128.495	0.5	Letters Letters
131.995	0.5	ScrambledLetters ScrambledLetters
133.495	0.5	Hash_Red Hash_Red
134.994	0.5	Digits Digits
137.494	0.5	ScrambledLetters ScrambledLetters
140.994	0.5	MirroredLetters MirroredLetters
144.494	0.5	ScrambledLetters ScrambledLetters
146.994	0.5	Letters Letters
150.494	0.5	Letters Letters
153.994	0.5	ScrambledDigits ScrambledDigits
155.494	0.5	MirroredLetters MirroredLetters
157.993	0.5	ScrambledDigits ScrambledDigits
161.493	0.5	ScrambledLetters ScrambledLetters
162.993	0.5	MirroredDigits MirroredDigits
164.493	0.5	Digits Digits
166.993	0.5	MirroredLetters MirroredLetters
169.493	0.5	ScrambledLetters ScrambledLetters
171.993	0.5	ScrambledDigits ScrambledDigits
174.493	0.5	Letters Letters
177.993	0.5	MirroredLetters MirroredLetters
179.492	0.5	ScrambledDigits ScrambledDigits
180.992	0.5	ScrambledDigits ScrambledDigits
184.492	0.5	Letters Letters
185.992	0.5	MirroredLetters MirroredLetters
187.492	0.5	Letters Letters
189.992	0.5	ScrambledDigits ScrambledDigits
192.492	0.5	ScrambledDigits ScrambledDigits
193.992	0.5	ScrambledDigits ScrambledDigits
195.492	0.5	ScrambledLetters ScrambledLetters
197.992	0.5	MirroredLetters MirroredLetters
200.492	0.5	Digits Digits
202.991	0.5	MirroredLetters MirroredLetters
206.491	0.5	Digits Digits
209.991	0.5	MirroredDigits MirroredDigits
212.491	0.5	Hash_Red Hash_Red
213.991	0.5	ScrambledLetters ScrambledLetters
217.491	0.5	ScrambledLetters ScrambledLetters
219.991	0.5	Letters Letters
221.491	0.5	Digits Digits
224.99	0.5	MirroredDigits MirroredDigits
228.49	0.5	Digits Digits
230.99	0.5	Letters Letters
233.49	0.5	ScrambledLetters ScrambledLetters
236.99	0.5	ScrambledDigits ScrambledDigits
239.49	0.5	MirroredLetters MirroredLetters
240.99	0.5	Letters Letters
243.49	0.5	Digits Digits
244.99	0.5	ScrambledLetters ScrambledLetters
246.49	0.5	MirroredDigits MirroredDigits
248.989	0.5	MirroredDigits MirroredDigits
250.489	0.5	Letters Letters
253.989	0.5	MirroredDigits MirroredDigits
257.489	0.5	ScrambledLetters ScrambledLetters
258.989	0.5	ScrambledLetters ScrambledLetters
261.489	0.5	MirroredLetters MirroredLetters
262.989	0.5	Digits Digits
264.489	0.5	ScrambledDigits ScrambledDigits
266.989	0.5	MirroredLetters MirroredLetters
269.489	0.5	Letters Letters
271.988	0.5	MirroredLetters MirroredLetters
275.488	0.5	ScrambledDigits ScrambledDigits
278.988	0.5	ScrambledDigits ScrambledDigits
281.488	0.5	Letters Letters
283.988	0.5	Letters Letters
287.488	0.5	ScrambledLetters ScrambledLetters
290.988	0.5	MirroredDigits MirroredDigits
293.487	0.5	MirroredDigits MirroredDigits
295.987	0.5	Digits Digits
299.487	0.5	ScrambledLetters ScrambledLetters
