onset	duration	Condition Name
16	0.5	ScrambledLetters ScrambledLetters
19.5	0.5	Letters Letters
23	0.5	MirroredDigits MirroredDigits
26.5	0.5	Letters Letters
30	0.5	ScrambledDigits ScrambledDigits
33.499	0.5	MirroredDigits MirroredDigits
36.999	0.5	MirroredDigits MirroredDigits
38.499	0.5	Letters Letters
39.999	0.5	MirroredLetters MirroredLetters
42.499	0.5	MirroredLetters MirroredLetters
45.999	0.5	ScrambledLetters ScrambledLetters
48.499	0.5	MirroredDigits MirroredDigits
50.999	0.5	ScrambledLetters ScrambledLetters
52.499	0.5	MirroredLetters MirroredLetters
55.999	0.5	ScrambledLetters ScrambledLetters
57.499	0.5	Letters Letters
58.999	0.5	Letters Letters
60.499	0.5	ScrambledLetters ScrambledLetters
63.998	0.5	Hash_Red Hash_Red
66.498	0.5	Digits Digits
69.998	0.5	MirroredDigits MirroredDigits
72.498	0.5	Letters Letters
74.998	0.5	Hash_Red Hash_Red
77.498	0.5	Digits Digits
78.998	0.5	MirroredLetters MirroredLetters
81.498	0.5	ScrambledDigits ScrambledDigits
82.998	0.5	ScrambledLetters ScrambledLetters
85.498	0.5	Digits Digits
86.998	0.5	Hash_Red Hash_Red
90.497	0.5	MirroredLetters MirroredLetters
92.997	0.5	MirroredDigits MirroredDigits
95.497	0.5	Digits Digits
96.997	0.5	MirroredDigits MirroredDigits
99.497	0.5	Digits Digits
101.997	0.5	ScrambledDigits ScrambledDigits
105.497	0.5	ScrambledLetters ScrambledLetters
108.997	0.5	ScrambledDigits ScrambledDigits
112.497	0.5	Digits Digits
115.997	0.5	MirroredDigits MirroredDigits
119.496	0.5	Letters Letters
121.996	0.5	ScrambledDigits ScrambledDigits
124.496	0.5	MirroredDigits MirroredDigits
126.996	0.5	Letters Letters
129.496	0.5	Digits Digits
130.996	0.5	MirroredLetters MirroredLetters
134.496	0.5	ScrambledDigits ScrambledDigits
137.996	0.5	Digits Digits
140.496	0.5	Letters Letters
143.996	0.5	ScrambledLetters ScrambledLetters
147.495	0.5	Hash_Red Hash_Red
148.995	0.5	ScrambledDigits ScrambledDigits
150.495	0.5	ScrambledDigits ScrambledDigits
152.995	0.5	MirroredDigits MirroredDigits
156.495	0.5	ScrambledDigits ScrambledDigits
158.995	0.5	MirroredDigits MirroredDigits
160.495	0.5	MirroredLetters MirroredLetters
163.995	0.5	MirroredLetters MirroredLetters
166.495	0.5	MirroredLetters MirroredLetters
168.995	0.5	ScrambledLetters ScrambledLetters
171.495	0.5	MirroredDigits MirroredDigits
174.994	0.5	MirroredDigits MirroredDigits
177.494	0.5	ScrambledLetters ScrambledLetters
178.994	0.5	ScrambledLetters ScrambledLetters
182.494	0.5	MirroredDigits MirroredDigits
183.994	0.5	MirroredDigits MirroredDigits
185.494	0.5	Letters Letters
187.994	0.5	Letters Letters
189.494	0.5	ScrambledDigits ScrambledDigits
190.994	0.5	Digits Digits
194.494	0.5	ScrambledDigits ScrambledDigits
196.994	0.5	Digits Digits
199.494	0.5	Hash_Red Hash_Red
202.993	0.5	Digits Digits
204.493	0.5	Digits Digits
207.993	0.5	Hash_Red Hash_Red
209.493	0.5	Letters Letters
212.993	0.5	Letters Letters
216.493	0.5	MirroredLetters MirroredLetters
219.993	0.5	Letters Letters
222.493	0.5	ScrambledLetters ScrambledLetters
223.993	0.5	MirroredLetters MirroredLetters
225.493	0.5	MirroredDigits MirroredDigits
228.993	0.5	ScrambledDigits ScrambledDigits
231.492	0.5	ScrambledLetters ScrambledLetters
233.992	0.5	MirroredLetters MirroredLetters
236.492	0.5	ScrambledDigits ScrambledDigits
239.992	0.5	MirroredDigits MirroredDigits
241.492	0.5	ScrambledDigits ScrambledDigits
242.992	0.5	Digits Digits
245.492	0.5	ScrambledLetters ScrambledLetters
246.992	0.5	Letters Letters
248.492	0.5	Digits Digits
250.992	0.5	Digits Digits
254.492	0.5	Letters Letters
256.992	0.5	ScrambledLetters ScrambledLetters
258.491	0.5	MirroredLetters MirroredLetters
261.991	0.5	ScrambledDigits ScrambledDigits
264.491	0.5	ScrambledDigits ScrambledDigits
265.991	0.5	ScrambledDigits ScrambledDigits
267.491	0.5	MirroredDigits MirroredDigits
268.991	0.5	ScrambledDigits ScrambledDigits
272.491	0.5	MirroredLetters MirroredLetters
273.991	0.5	MirroredLetters MirroredLetters
275.491	0.5	Digits Digits
276.991	0.5	ScrambledLetters ScrambledLetters
279.491	0.5	ScrambledLetters ScrambledLetters
281.991	0.5	Letters Letters
285.491	0.5	MirroredLetters MirroredLetters
286.99	0.5	Letters Letters
288.49	0.5	Digits Digits
290.99	0.5	ScrambledLetters ScrambledLetters
294.49	0.5	MirroredLetters MirroredLetters
295.99	0.5	MirroredLetters MirroredLetters
297.49	0.5	Digits Digits
