onset	duration	Condition Name
15.999	0.5	MirroredDigits MirroredDigits
18.499	0.5	Hash_Red Hash_Red
20.999	0.5	MirroredDigits MirroredDigits
24.499	0.5	Letters Letters
25.998	0.5	ScrambledDigits ScrambledDigits
28.498	0.5	MirroredDigits MirroredDigits
30.998	0.5	Letters Letters
34.498	0.5	MirroredDigits MirroredDigits
35.998	0.5	Letters Letters
37.498	0.5	ScrambledDigits ScrambledDigits
38.998	0.5	Letters Letters
40.498	0.5	Digits Digits
43.998	0.5	ScrambledLetters ScrambledLetters
45.498	0.5	Digits Digits
46.998	0.5	Letters Letters
50.497	0.5	MirroredDigits MirroredDigits
52.997	0.5	Digits Digits
55.497	0.5	Digits Digits
56.997	0.5	MirroredLetters MirroredLetters
58.497	0.5	MirroredLetters MirroredLetters
61.997	0.5	Digits Digits
65.497	0.5	ScrambledLetters ScrambledLetters
66.997	0.5	ScrambledLetters ScrambledLetters
70.496	0.5	Digits Digits
71.996	0.5	ScrambledDigits ScrambledDigits
73.496	0.5	ScrambledLetters ScrambledLetters
76.996	0.5	ScrambledDigits ScrambledDigits
80.496	0.5	Letters Letters
83.996	0.5	MirroredDigits MirroredDigits
86.496	0.5	ScrambledLetters ScrambledLetters
89.996	0.5	Hash_Red Hash_Red
93.495	0.5	ScrambledLetters ScrambledLetters
95.995	0.5	MirroredDigits MirroredDigits
99.495	0.5	ScrambledLetters ScrambledLetters
102.995	0.5	MirroredLetters MirroredLetters
106.495	0.5	Digits Digits
109.995	0.5	Digits Digits
112.495	0.5	ScrambledLetters ScrambledLetters
113.995	0.5	ScrambledDigits ScrambledDigits
117.494	0.5	Digits Digits
119.994	0.5	ScrambledLetters ScrambledLetters
122.494	0.5	MirroredLetters MirroredLetters
123.994	0.5	MirroredLetters MirroredLetters
126.494	0.5	Digits Digits
129.994	0.5	MirroredDigits MirroredDigits
131.494	0.5	MirroredDigits MirroredDigits
134.994	0.5	ScrambledLetters ScrambledLetters
138.493	0.5	ScrambledDigits ScrambledDigits
140.993	0.5	MirroredLetters MirroredLetters
143.493	0.5	ScrambledLetters ScrambledLetters
146.993	0.5	ScrambledDigits ScrambledDigits
149.493	0.5	MirroredLetters MirroredLetters
152.993	0.5	Hash_Red Hash_Red
154.493	0.5	ScrambledLetters ScrambledLetters
155.993	0.5	MirroredDigits MirroredDigits
157.493	0.5	Letters Letters
159.993	0.5	MirroredLetters MirroredLetters
161.492	0.5	ScrambledDigits ScrambledDigits
162.992	0.5	Digits Digits
165.492	0.5	Letters Letters
167.992	0.5	Letters Letters
169.492	0.5	Digits Digits
170.992	0.5	Digits Digits
172.492	0.5	Letters Letters
174.992	0.5	MirroredDigits MirroredDigits
176.492	0.5	MirroredDigits MirroredDigits
179.992	0.5	MirroredDigits MirroredDigits
183.491	0.5	Letters Letters
185.991	0.5	Letters Letters
187.491	0.5	Digits Digits
188.991	0.5	Letters Letters
192.491	0.5	ScrambledLetters ScrambledLetters
194.991	0.5	ScrambledDigits ScrambledDigits
198.491	0.5	MirroredLetters MirroredLetters
201.991	0.5	ScrambledDigits ScrambledDigits
203.491	0.5	ScrambledDigits ScrambledDigits
206.99	0.5	Letters Letters
209.49	0.5	Letters Letters
212.99	0.5	MirroredDigits MirroredDigits
216.49	0.5	Letters Letters
219.99	0.5	MirroredLetters MirroredLetters
223.49	0.5	MirroredLetters MirroredLetters
225.99	0.5	ScrambledLetters ScrambledLetters
228.489	0.5	MirroredLetters MirroredLetters
229.989	0.5	MirroredDigits MirroredDigits
231.489	0.5	MirroredDigits MirroredDigits
233.989	0.5	ScrambledDigits ScrambledDigits
235.489	0.5	Digits Digits
237.989	0.5	ScrambledLetters ScrambledLetters
239.489	0.5	Letters Letters
240.989	0.5	ScrambledLetters ScrambledLetters
243.489	0.5	MirroredLetters MirroredLetters
244.989	0.5	MirroredLetters MirroredLetters
247.489	0.5	Hash_Red Hash_Red
249.989	0.5	ScrambledDigits ScrambledDigits
252.488	0.5	ScrambledLetters ScrambledLetters
253.988	0.5	Letters Letters
256.488	0.5	Digits Digits
258.988	0.5	MirroredLetters MirroredLetters
261.488	0.5	MirroredLetters MirroredLetters
264.988	0.5	Digits Digits
268.488	0.5	Hash_Red Hash_Red
269.988	0.5	MirroredDigits MirroredDigits
271.488	0.5	ScrambledDigits ScrambledDigits
273.987	0.5	ScrambledDigits ScrambledDigits
275.487	0.5	ScrambledLetters ScrambledLetters
277.987	0.5	MirroredLetters MirroredLetters
280.487	0.5	Hash_Red Hash_Red
283.987	0.5	ScrambledDigits ScrambledDigits
287.487	0.5	Digits Digits
290.987	0.5	MirroredLetters MirroredLetters
292.487	0.5	ScrambledDigits ScrambledDigits
294.987	0.5	MirroredDigits MirroredDigits
297.486	0.5	ScrambledDigits ScrambledDigits
