onset	duration	Condition Name
15.999	0.5	Digits Digits
19.499	0.5	Digits Digits
20.999	0.5	ScrambledLetters ScrambledLetters
22.499	0.5	MirroredDigits MirroredDigits
24.998	0.5	ScrambledDigits ScrambledDigits
28.498	0.5	ScrambledLetters ScrambledLetters
30.998	0.5	ScrambledDigits ScrambledDigits
32.498	0.5	MirroredDigits MirroredDigits
34.998	0.5	ScrambledLetters ScrambledLetters
38.498	0.5	MirroredDigits MirroredDigits
40.998	0.5	Digits Digits
43.498	0.5	ScrambledDigits ScrambledDigits
46.998	0.5	ScrambledDigits ScrambledDigits
49.497	0.5	ScrambledDigits ScrambledDigits
51.997	0.5	Digits Digits
53.497	0.5	ScrambledLetters ScrambledLetters
55.997	0.5	ScrambledLetters ScrambledLetters
59.497	0.5	Letters Letters
62.997	0.5	Letters Letters
66.497	0.5	ScrambledLetters ScrambledLetters
69.996	0.5	MirroredDigits MirroredDigits
73.496	0.5	Digits Digits
74.996	0.5	ScrambledDigits ScrambledDigits
78.496	0.5	MirroredDigits MirroredDigits
79.996	0.5	ScrambledDigits ScrambledDigits
81.496	0.5	MirroredDigits MirroredDigits
83.996	0.5	Hash_Red Hash_Red
86.496	0.5	ScrambledLetters ScrambledLetters
88.996	0.5	Hash_Red Hash_Red
92.495	0.5	Letters Letters
95.995	0.5	Letters Letters
98.495	0.5	ScrambledLetters ScrambledLetters
100.995	0.5	MirroredLetters MirroredLetters
103.495	0.5	MirroredLetters MirroredLetters
105.995	0.5	MirroredDigits MirroredDigits
107.495	0.5	MirroredDigits MirroredDigits
108.995	0.5	MirroredLetters MirroredLetters
111.495	0.5	Digits Digits
114.995	0.5	Hash_Red Hash_Red
116.494	0.5	Hash_Red Hash_Red
119.994	0.5	Digits Digits
122.494	0.5	MirroredDigits MirroredDigits
125.994	0.5	ScrambledLetters ScrambledLetters
129.494	0.5	MirroredLetters MirroredLetters
132.994	0.5	ScrambledDigits ScrambledDigits
134.494	0.5	MirroredLetters MirroredLetters
137.993	0.5	MirroredDigits MirroredDigits
141.493	0.5	Digits Digits
143.993	0.5	MirroredLetters MirroredLetters
146.493	0.5	Digits Digits
148.993	0.5	ScrambledDigits ScrambledDigits
151.493	0.5	ScrambledLetters ScrambledLetters
152.993	0.5	ScrambledDigits ScrambledDigits
154.493	0.5	ScrambledDigits ScrambledDigits
156.993	0.5	ScrambledDigits ScrambledDigits
160.493	0.5	ScrambledDigits ScrambledDigits
163.992	0.5	MirroredLetters MirroredLetters
166.492	0.5	ScrambledLetters ScrambledLetters
168.992	0.5	Letters Letters
170.492	0.5	ScrambledLetters ScrambledLetters
171.992	0.5	Digits Digits
173.492	0.5	Letters Letters
174.992	0.5	ScrambledDigits ScrambledDigits
177.492	0.5	ScrambledDigits ScrambledDigits
180.992	0.5	MirroredLetters MirroredLetters
184.491	0.5	Digits Digits
186.991	0.5	Digits Digits
190.491	0.5	Letters Letters
192.991	0.5	MirroredDigits MirroredDigits
194.491	0.5	MirroredDigits MirroredDigits
196.991	0.5	ScrambledLetters ScrambledLetters
200.491	0.5	Digits Digits
201.991	0.5	ScrambledLetters ScrambledLetters
205.491	0.5	Letters Letters
206.99	0.5	Hash_Red Hash_Red
209.49	0.5	ScrambledDigits ScrambledDigits
210.99	0.5	Letters Letters
214.49	0.5	MirroredLetters MirroredLetters
217.99	0.5	Digits Digits
219.49	0.5	Hash_Red Hash_Red
220.99	0.5	MirroredLetters MirroredLetters
222.49	0.5	Letters Letters
224.99	0.5	ScrambledDigits ScrambledDigits
226.49	0.5	Letters Letters
228.989	0.5	Digits Digits
232.489	0.5	MirroredDigits MirroredDigits
235.989	0.5	Letters Letters
238.489	0.5	ScrambledDigits ScrambledDigits
240.989	0.5	MirroredLetters MirroredLetters
243.489	0.5	MirroredLetters MirroredLetters
244.989	0.5	MirroredLetters MirroredLetters
246.489	0.5	MirroredLetters MirroredLetters
247.989	0.5	Letters Letters
249.489	0.5	Digits Digits
251.988	0.5	MirroredLetters MirroredLetters
253.488	0.5	MirroredDigits MirroredDigits
254.988	0.5	MirroredDigits MirroredDigits
256.488	0.5	MirroredLetters MirroredLetters
257.988	0.5	Digits Digits
261.488	0.5	Digits Digits
264.988	0.5	MirroredDigits MirroredDigits
268.488	0.5	MirroredLetters MirroredLetters
271.988	0.5	Letters Letters
275.487	0.5	MirroredDigits MirroredDigits
278.987	0.5	ScrambledLetters ScrambledLetters
280.487	0.5	MirroredDigits MirroredDigits
282.987	0.5	ScrambledLetters ScrambledLetters
285.487	0.5	Letters Letters
286.987	0.5	ScrambledLetters ScrambledLetters
288.487	0.5	Letters Letters
291.987	0.5	Letters Letters
294.487	0.5	Letters Letters
295.986	0.5	ScrambledLetters ScrambledLetters
297.486	0.5	MirroredLetters MirroredLetters
