onset	duration	Condition Name
16	0.5	Digits Digits
18.499	0.5	Hash_Red Hash_Red
19.999	0.5	MirroredLetters MirroredLetters
23.499	0.5	ScrambledDigits ScrambledDigits
26.999	0.5	ScrambledLetters ScrambledLetters
29.499	0.5	ScrambledLetters ScrambledLetters
31.999	0.5	ScrambledLetters ScrambledLetters
34.499	0.5	ScrambledDigits ScrambledDigits
35.999	0.5	Letters Letters
37.499	0.5	ScrambledLetters ScrambledLetters
38.998	0.5	Digits Digits
40.498	0.5	ScrambledLetters ScrambledLetters
43.998	0.5	ScrambledLetters ScrambledLetters
45.498	0.5	MirroredLetters MirroredLetters
47.998	0.5	Letters Letters
51.498	0.5	Letters Letters
54.998	0.5	Hash_Red Hash_Red
57.498	0.5	ScrambledDigits ScrambledDigits
60.998	0.5	Letters Letters
63.497	0.5	Letters Letters
65.997	0.5	MirroredDigits MirroredDigits
68.497	0.5	ScrambledLetters ScrambledLetters
71.997	0.5	Digits Digits
74.497	0.5	ScrambledLetters ScrambledLetters
77.997	0.5	Letters Letters
79.497	0.5	Digits Digits
82.997	0.5	Letters Letters
86.496	0.5	MirroredLetters MirroredLetters
89.996	0.5	MirroredLetters MirroredLetters
91.496	0.5	MirroredLetters MirroredLetters
92.996	0.5	MirroredLetters MirroredLetters
94.496	0.5	Digits Digits
97.996	0.5	Digits Digits
99.496	0.5	ScrambledLetters ScrambledLetters
102.996	0.5	ScrambledDigits ScrambledDigits
105.496	0.5	MirroredDigits MirroredDigits
108.995	0.5	MirroredLetters MirroredLetters
111.495	0.5	MirroredDigits MirroredDigits
112.995	0.5	MirroredDigits MirroredDigits
114.495	0.5	MirroredLetters MirroredLetters
117.995	0.5	Digits Digits
121.495	0.5	MirroredLetters MirroredLetters
123.995	0.5	MirroredLetters MirroredLetters
125.495	0.5	ScrambledDigits ScrambledDigits
128.995	0.5	MirroredDigits MirroredDigits
131.494	0.5	MirroredLetters MirroredLetters
132.994	0.5	Digits Digits
134.494	0.5	ScrambledDigits ScrambledDigits
136.994	0.5	MirroredDigits MirroredDigits
139.494	0.5	Hash_Red Hash_Red
142.994	0.5	ScrambledDigits ScrambledDigits
144.494	0.5	ScrambledLetters ScrambledLetters
145.994	0.5	Digits Digits
149.494	0.5	Letters Letters
152.993	0.5	MirroredLetters MirroredLetters
156.493	0.5	MirroredLetters MirroredLetters
158.993	0.5	ScrambledDigits ScrambledDigits
160.493	0.5	Letters Letters
162.993	0.5	ScrambledDigits ScrambledDigits
165.493	0.5	ScrambledDigits ScrambledDigits
167.993	0.5	MirroredDigits MirroredDigits
170.493	0.5	Letters Letters
172.993	0.5	Hash_Red Hash_Red
174.493	0.5	Letters Letters
175.992	0.5	ScrambledDigits ScrambledDigits
178.492	0.5	Letters Letters
179.992	0.5	MirroredLetters MirroredLetters
182.492	0.5	ScrambledDigits ScrambledDigits
184.992	0.5	ScrambledLetters ScrambledLetters
186.492	0.5	ScrambledDigits ScrambledDigits
187.992	0.5	Digits Digits
189.492	0.5	MirroredLetters MirroredLetters
190.992	0.5	MirroredDigits MirroredDigits
193.492	0.5	Digits Digits
195.992	0.5	MirroredDigits MirroredDigits
197.491	0.5	MirroredDigits MirroredDigits
200.991	0.5	Letters Letters
203.491	0.5	Letters Letters
204.991	0.5	Digits Digits
206.491	0.5	Digits Digits
209.991	0.5	ScrambledLetters ScrambledLetters
212.491	0.5	MirroredDigits MirroredDigits
215.991	0.5	MirroredLetters MirroredLetters
219.491	0.5	ScrambledDigits ScrambledDigits
220.99	0.5	ScrambledDigits ScrambledDigits
224.49	0.5	ScrambledDigits ScrambledDigits
227.99	0.5	ScrambledLetters ScrambledLetters
231.49	0.5	Hash_Red Hash_Red
234.99	0.5	MirroredDigits MirroredDigits
238.49	0.5	Hash_Red Hash_Red
240.99	0.5	Digits Digits
242.489	0.5	ScrambledDigits ScrambledDigits
245.989	0.5	Digits Digits
249.489	0.5	Digits Digits
251.989	0.5	ScrambledLetters ScrambledLetters
253.489	0.5	Letters Letters
255.989	0.5	MirroredDigits MirroredDigits
258.489	0.5	ScrambledLetters ScrambledLetters
260.989	0.5	Digits Digits
263.489	0.5	ScrambledLetters ScrambledLetters
266.988	0.5	MirroredDigits MirroredDigits
268.488	0.5	Letters Letters
271.988	0.5	ScrambledDigits ScrambledDigits
273.488	0.5	MirroredDigits MirroredDigits
274.988	0.5	ScrambledLetters ScrambledLetters
276.488	0.5	Letters Letters
277.988	0.5	MirroredDigits MirroredDigits
279.488	0.5	MirroredLetters MirroredLetters
281.988	0.5	MirroredLetters MirroredLetters
285.488	0.5	Digits Digits
287.987	0.5	MirroredDigits MirroredDigits
291.487	0.5	MirroredDigits MirroredDigits
294.987	0.5	ScrambledLetters ScrambledLetters
297.487	0.5	Letters Letters
