onset	duration	Condition Name
16	0.5	ScrambledDigits ScrambledDigits
18.5	0.5	Digits Digits
20	0.5	ScrambledLetters ScrambledLetters
22.5	0.5	MirroredLetters MirroredLetters
24	0.5	Digits Digits
26.5	0.5	MirroredDigits MirroredDigits
29	0.5	Letters Letters
32.499	0.5	MirroredLetters MirroredLetters
34.999	0.5	MirroredLetters MirroredLetters
38.499	0.5	ScrambledLetters ScrambledLetters
41.999	0.5	ScrambledLetters ScrambledLetters
43.499	0.5	Digits Digits
46.999	0.5	Digits Digits
48.499	0.5	MirroredDigits MirroredDigits
51.999	0.5	Letters Letters
53.499	0.5	Letters Letters
55.998	0.5	MirroredDigits MirroredDigits
59.498	0.5	MirroredLetters MirroredLetters
61.998	0.5	ScrambledDigits ScrambledDigits
63.498	0.5	MirroredLetters MirroredLetters
64.998	0.5	Letters Letters
66.498	0.5	Hash_Red Hash_Red
68.998	0.5	Digits Digits
71.498	0.5	MirroredLetters MirroredLetters
73.998	0.5	MirroredLetters MirroredLetters
75.498	0.5	Hash_Red Hash_Red
76.998	0.5	ScrambledDigits ScrambledDigits
78.498	0.5	MirroredDigits MirroredDigits
80.997	0.5	MirroredLetters MirroredLetters
84.497	0.5	MirroredLetters MirroredLetters
86.997	0.5	ScrambledLetters ScrambledLetters
89.497	0.5	MirroredDigits MirroredDigits
90.997	0.5	MirroredLetters MirroredLetters
94.497	0.5	MirroredDigits MirroredDigits
95.997	0.5	ScrambledDigits ScrambledDigits
99.497	0.5	Hash_Red Hash_Red
101.997	0.5	ScrambledLetters ScrambledLetters
104.497	0.5	ScrambledLetters ScrambledLetters
105.996	0.5	ScrambledDigits ScrambledDigits
109.496	0.5	ScrambledLetters ScrambledLetters
112.996	0.5	ScrambledDigits ScrambledDigits
115.496	0.5	ScrambledDigits ScrambledDigits
117.996	0.5	ScrambledDigits ScrambledDigits
120.496	0.5	MirroredDigits MirroredDigits
121.996	0.5	Digits Digits
124.496	0.5	Digits Digits
127.996	0.5	MirroredDigits MirroredDigits
130.495	0.5	MirroredLetters MirroredLetters
132.995	0.5	MirroredLetters MirroredLetters
135.495	0.5	MirroredLetters MirroredLetters
138.995	0.5	Digits Digits
140.495	0.5	Digits Digits
143.995	0.5	MirroredDigits MirroredDigits
146.495	0.5	ScrambledDigits ScrambledDigits
149.995	0.5	MirroredLetters MirroredLetters
151.495	0.5	Digits Digits
153.995	0.5	MirroredLetters MirroredLetters
155.494	0.5	ScrambledLetters ScrambledLetters
157.994	0.5	MirroredDigits MirroredDigits
160.494	0.5	Letters Letters
161.994	0.5	ScrambledLetters ScrambledLetters
165.494	0.5	ScrambledLetters ScrambledLetters
166.994	0.5	ScrambledDigits ScrambledDigits
170.494	0.5	Hash_Red Hash_Red
173.994	0.5	ScrambledLetters ScrambledLetters
175.494	0.5	Hash_Red Hash_Red
178.994	0.5	ScrambledLetters ScrambledLetters
182.493	0.5	MirroredDigits MirroredDigits
183.993	0.5	ScrambledDigits ScrambledDigits
185.493	0.5	MirroredLetters MirroredLetters
186.993	0.5	Letters Letters
188.493	0.5	MirroredLetters MirroredLetters
191.993	0.5	ScrambledLetters ScrambledLetters
194.493	0.5	Letters Letters
196.993	0.5	Digits Digits
200.493	0.5	MirroredLetters MirroredLetters
203.993	0.5	ScrambledDigits ScrambledDigits
207.492	0.5	Digits Digits
210.992	0.5	MirroredDigits MirroredDigits
214.492	0.5	MirroredDigits MirroredDigits
217.992	0.5	MirroredDigits MirroredDigits
221.492	0.5	MirroredDigits MirroredDigits
222.992	0.5	Hash_Red Hash_Red
224.492	0.5	Digits Digits
225.992	0.5	Letters Letters
228.492	0.5	ScrambledLetters ScrambledLetters
231.991	0.5	ScrambledDigits ScrambledDigits
233.491	0.5	Letters Letters
236.991	0.5	ScrambledDigits ScrambledDigits
239.491	0.5	Letters Letters
240.991	0.5	Letters Letters
242.491	0.5	Digits Digits
245.991	0.5	ScrambledLetters ScrambledLetters
248.491	0.5	ScrambledDigits ScrambledDigits
249.991	0.5	Digits Digits
252.491	0.5	Letters Letters
255.99	0.5	MirroredDigits MirroredDigits
258.49	0.5	Letters Letters
261.99	0.5	Digits Digits
264.49	0.5	Digits Digits
265.99	0.5	ScrambledLetters ScrambledLetters
267.49	0.5	MirroredDigits MirroredDigits
268.99	0.5	Letters Letters
271.49	0.5	ScrambledDigits ScrambledDigits
274.99	0.5	ScrambledDigits ScrambledDigits
277.49	0.5	Letters Letters
280.989	0.5	Digits Digits
282.489	0.5	ScrambledLetters ScrambledLetters
283.989	0.5	ScrambledDigits ScrambledDigits
285.489	0.5	MirroredDigits MirroredDigits
288.989	0.5	Letters Letters
291.489	0.5	Letters Letters
294.989	0.5	Letters Letters
297.489	0.5	ScrambledLetters ScrambledLetters
