onset	duration	Condition Name
16	0.5	ScrambledDigits ScrambledDigits
19.5	0.5	Letters Letters
21	0.5	ScrambledDigits ScrambledDigits
23.5	0.5	MirroredLetters MirroredLetters
27	0.5	MirroredDigits MirroredDigits
28.5	0.5	ScrambledDigits ScrambledDigits
31	0.5	MirroredLetters MirroredLetters
32.5	0.5	MirroredLetters MirroredLetters
36	0.5	Letters Letters
38.5	0.5	Digits Digits
42	0.5	Letters Letters
43.499	0.5	Digits Digits
45.999	0.5	ScrambledLetters ScrambledLetters
47.499	0.5	MirroredDigits MirroredDigits
50.999	0.5	MirroredDigits MirroredDigits
52.499	0.5	Letters Letters
55.999	0.5	MirroredLetters MirroredLetters
57.499	0.5	MirroredDigits MirroredDigits
60.999	0.5	Hash_Red Hash_Red
64.499	0.5	ScrambledDigits ScrambledDigits
66.999	0.5	Digits Digits
69.499	0.5	ScrambledLetters ScrambledLetters
70.998	0.5	ScrambledLetters ScrambledLetters
74.498	0.5	Digits Digits
75.998	0.5	ScrambledDigits ScrambledDigits
77.498	0.5	MirroredDigits MirroredDigits
79.998	0.5	Digits Digits
81.498	0.5	Digits Digits
84.998	0.5	MirroredLetters MirroredLetters
86.498	0.5	ScrambledLetters ScrambledLetters
89.998	0.5	Digits Digits
93.498	0.5	MirroredDigits MirroredDigits
94.998	0.5	MirroredLetters MirroredLetters
98.497	0.5	ScrambledDigits ScrambledDigits
100.997	0.5	Digits Digits
103.497	0.5	ScrambledLetters ScrambledLetters
104.997	0.5	Letters Letters
108.497	0.5	MirroredDigits MirroredDigits
110.997	0.5	ScrambledLetters ScrambledLetters
113.497	0.5	Letters Letters
116.997	0.5	Letters Letters
119.497	0.5	Digits Digits
120.997	0.5	ScrambledLetters ScrambledLetters
123.497	0.5	Digits Digits
124.997	0.5	MirroredDigits MirroredDigits
128.496	0.5	ScrambledDigits ScrambledDigits
129.996	0.5	ScrambledDigits ScrambledDigits
131.496	0.5	ScrambledDigits ScrambledDigits
132.996	0.5	ScrambledDigits ScrambledDigits
134.496	0.5	MirroredLetters MirroredLetters
136.996	0.5	ScrambledDigits ScrambledDigits
140.496	0.5	Hash_Red Hash_Red
142.996	0.5	Digits Digits
145.496	0.5	ScrambledLetters ScrambledLetters
146.996	0.5	MirroredDigits MirroredDigits
149.496	0.5	MirroredLetters MirroredLetters
151.996	0.5	ScrambledDigits ScrambledDigits
155.495	0.5	ScrambledLetters ScrambledLetters
156.995	0.5	MirroredDigits MirroredDigits
160.495	0.5	ScrambledLetters ScrambledLetters
163.995	0.5	MirroredDigits MirroredDigits
166.495	0.5	Digits Digits
167.995	0.5	Digits Digits
170.495	0.5	ScrambledLetters ScrambledLetters
173.995	0.5	ScrambledDigits ScrambledDigits
175.495	0.5	ScrambledLetters ScrambledLetters
178.995	0.5	Hash_Red Hash_Red
180.495	0.5	MirroredLetters MirroredLetters
183.994	0.5	ScrambledLetters ScrambledLetters
187.494	0.5	MirroredDigits MirroredDigits
190.994	0.5	MirroredLetters MirroredLetters
192.494	0.5	Letters Letters
193.994	0.5	MirroredLetters MirroredLetters
196.494	0.5	ScrambledLetters ScrambledLetters
198.994	0.5	MirroredDigits MirroredDigits
200.494	0.5	Letters Letters
201.994	0.5	Letters Letters
203.494	0.5	ScrambledLetters ScrambledLetters
204.994	0.5	MirroredLetters MirroredLetters
208.494	0.5	Hash_Red Hash_Red
211.993	0.5	MirroredLetters MirroredLetters
213.493	0.5	Letters Letters
216.993	0.5	Digits Digits
218.493	0.5	ScrambledLetters ScrambledLetters
220.993	0.5	ScrambledLetters ScrambledLetters
223.493	0.5	Letters Letters
225.993	0.5	Letters Letters
228.493	0.5	MirroredDigits MirroredDigits
229.993	0.5	ScrambledLetters ScrambledLetters
232.493	0.5	Digits Digits
235.993	0.5	Letters Letters
239.492	0.5	Digits Digits
242.992	0.5	ScrambledDigits ScrambledDigits
245.492	0.5	Digits Digits
248.992	0.5	Letters Letters
251.492	0.5	Digits Digits
253.992	0.5	MirroredDigits MirroredDigits
256.492	0.5	Letters Letters
257.992	0.5	Letters Letters
261.492	0.5	Hash_Red Hash_Red
262.992	0.5	MirroredLetters MirroredLetters
264.492	0.5	ScrambledDigits ScrambledDigits
267.991	0.5	MirroredLetters MirroredLetters
270.491	0.5	MirroredLetters MirroredLetters
272.991	0.5	MirroredDigits MirroredDigits
276.491	0.5	Letters Letters
278.991	0.5	MirroredLetters MirroredLetters
282.491	0.5	Hash_Red Hash_Red
284.991	0.5	MirroredDigits MirroredDigits
286.491	0.5	ScrambledDigits ScrambledDigits
288.991	0.5	ScrambledDigits ScrambledDigits
292.491	0.5	MirroredLetters MirroredLetters
294.99	0.5	ScrambledDigits ScrambledDigits
298.49	0.5	MirroredDigits MirroredDigits
