onset	duration	Condition Name
16	0.5	Digits Digits
17.5	0.5	MirroredLetters MirroredLetters
21	0.5	MirroredLetters MirroredLetters
22.5	0.5	ScrambledLetters ScrambledLetters
26	0.5	MirroredLetters MirroredLetters
28.5	0.5	ScrambledLetters ScrambledLetters
31.999	0.5	MirroredDigits MirroredDigits
35.499	0.5	MirroredDigits MirroredDigits
36.999	0.5	Digits Digits
38.499	0.5	ScrambledLetters ScrambledLetters
39.999	0.5	Hash_Red Hash_Red
42.499	0.5	ScrambledDigits ScrambledDigits
45.999	0.5	ScrambledDigits ScrambledDigits
49.499	0.5	Digits Digits
51.999	0.5	MirroredDigits MirroredDigits
54.499	0.5	ScrambledDigits ScrambledDigits
56.998	0.5	MirroredDigits MirroredDigits
59.498	0.5	Letters Letters
61.998	0.5	ScrambledDigits ScrambledDigits
65.498	0.5	MirroredDigits MirroredDigits
66.998	0.5	MirroredLetters MirroredLetters
69.498	0.5	MirroredLetters MirroredLetters
70.998	0.5	MirroredDigits MirroredDigits
74.498	0.5	Digits Digits
77.998	0.5	ScrambledDigits ScrambledDigits
81.497	0.5	ScrambledLetters ScrambledLetters
84.997	0.5	MirroredDigits MirroredDigits
87.497	0.5	Letters Letters
88.997	0.5	MirroredDigits MirroredDigits
92.497	0.5	ScrambledDigits ScrambledDigits
93.997	0.5	ScrambledDigits ScrambledDigits
96.497	0.5	ScrambledDigits ScrambledDigits
99.997	0.5	Letters Letters
101.497	0.5	MirroredLetters MirroredLetters
104.997	0.5	MirroredDigits MirroredDigits
108.496	0.5	Digits Digits
109.996	0.5	Digits Digits
113.496	0.5	MirroredDigits MirroredDigits
114.996	0.5	ScrambledLetters ScrambledLetters
116.496	0.5	Digits Digits
118.996	0.5	MirroredLetters MirroredLetters
122.496	0.5	Letters Letters
123.996	0.5	Digits Digits
127.496	0.5	MirroredLetters MirroredLetters
129.996	0.5	Hash_Red Hash_Red
131.495	0.5	MirroredDigits MirroredDigits
133.995	0.5	Hash_Red Hash_Red
137.495	0.5	MirroredLetters MirroredLetters
138.995	0.5	Letters Letters
141.495	0.5	Digits Digits
143.995	0.5	ScrambledLetters ScrambledLetters
145.495	0.5	ScrambledLetters ScrambledLetters
147.995	0.5	MirroredLetters MirroredLetters
150.495	0.5	MirroredDigits MirroredDigits
153.995	0.5	MirroredLetters MirroredLetters
157.494	0.5	Letters Letters
158.994	0.5	MirroredLetters MirroredLetters
161.494	0.5	MirroredDigits MirroredDigits
162.994	0.5	ScrambledDigits ScrambledDigits
164.494	0.5	Letters Letters
167.994	0.5	ScrambledLetters ScrambledLetters
169.494	0.5	ScrambledLetters ScrambledLetters
171.994	0.5	Letters Letters
173.494	0.5	MirroredDigits MirroredDigits
174.994	0.5	Letters Letters
178.494	0.5	ScrambledLetters ScrambledLetters
180.993	0.5	Digits Digits
184.493	0.5	Letters Letters
185.993	0.5	MirroredLetters MirroredLetters
188.493	0.5	Letters Letters
190.993	0.5	MirroredDigits MirroredDigits
194.493	0.5	ScrambledDigits ScrambledDigits
195.993	0.5	MirroredLetters MirroredLetters
199.493	0.5	Digits Digits
201.993	0.5	Letters Letters
204.493	0.5	Hash_Red Hash_Red
205.993	0.5	MirroredDigits MirroredDigits
208.492	0.5	Digits Digits
210.992	0.5	MirroredDigits MirroredDigits
212.492	0.5	Digits Digits
215.992	0.5	ScrambledDigits ScrambledDigits
218.492	0.5	Hash_Red Hash_Red
220.992	0.5	MirroredLetters MirroredLetters
222.492	0.5	ScrambledDigits ScrambledDigits
223.992	0.5	ScrambledDigits ScrambledDigits
226.492	0.5	ScrambledLetters ScrambledLetters
229.992	0.5	ScrambledDigits ScrambledDigits
232.491	0.5	ScrambledLetters ScrambledLetters
233.991	0.5	Digits Digits
235.491	0.5	ScrambledLetters ScrambledLetters
237.991	0.5	Letters Letters
240.491	0.5	Letters Letters
243.991	0.5	ScrambledLetters ScrambledLetters
246.491	0.5	ScrambledLetters ScrambledLetters
248.991	0.5	ScrambledDigits ScrambledDigits
252.491	0.5	Letters Letters
254.991	0.5	ScrambledLetters ScrambledLetters
258.49	0.5	Letters Letters
261.99	0.5	MirroredDigits MirroredDigits
264.49	0.5	Letters Letters
267.99	0.5	Digits Digits
269.49	0.5	Digits Digits
271.99	0.5	Digits Digits
273.49	0.5	Digits Digits
276.99	0.5	ScrambledDigits ScrambledDigits
279.49	0.5	ScrambledLetters ScrambledLetters
280.99	0.5	MirroredLetters MirroredLetters
282.489	0.5	Hash_Red Hash_Red
285.989	0.5	Letters Letters
289.489	0.5	ScrambledLetters ScrambledLetters
292.989	0.5	MirroredLetters MirroredLetters
294.489	0.5	MirroredLetters MirroredLetters
297.989	0.5	ScrambledDigits ScrambledDigits
299.489	0.5	ScrambledDigits ScrambledDigits
