onset	duration	Condition Name
15.999	0.5	Letters Letters
17.499	0.5	Digits Digits
20.998	0.5	ScrambledDigits ScrambledDigits
23.498	0.5	Digits Digits
26.998	0.5	MirroredDigits MirroredDigits
29.498	0.5	Letters Letters
32.998	0.5	Letters Letters
36.498	0.5	MirroredDigits MirroredDigits
39.998	0.5	Letters Letters
42.498	0.5	MirroredLetters MirroredLetters
44.997	0.5	Hash_Red Hash_Red
48.497	0.5	ScrambledLetters ScrambledLetters
51.997	0.5	ScrambledLetters ScrambledLetters
55.497	0.5	MirroredDigits MirroredDigits
56.997	0.5	MirroredLetters MirroredLetters
59.497	0.5	Digits Digits
61.997	0.5	MirroredDigits MirroredDigits
63.497	0.5	MirroredLetters MirroredLetters
66.996	0.5	MirroredLetters MirroredLetters
70.496	0.5	Letters Letters
72.996	0.5	MirroredLetters MirroredLetters
75.496	0.5	MirroredDigits MirroredDigits
76.996	0.5	ScrambledLetters ScrambledLetters
78.496	0.5	Digits Digits
79.996	0.5	MirroredLetters MirroredLetters
81.496	0.5	Letters Letters
83.996	0.5	MirroredLetters MirroredLetters
85.496	0.5	Letters Letters
88.995	0.5	Letters Letters
91.495	0.5	MirroredLetters MirroredLetters
94.995	0.5	MirroredDigits MirroredDigits
96.495	0.5	ScrambledLetters ScrambledLetters
97.995	0.5	ScrambledDigits ScrambledDigits
99.495	0.5	Hash_Red Hash_Red
100.995	0.5	ScrambledDigits ScrambledDigits
103.495	0.5	Letters Letters
105.995	0.5	MirroredDigits MirroredDigits
108.495	0.5	MirroredDigits MirroredDigits
110.994	0.5	ScrambledLetters ScrambledLetters
113.494	0.5	Hash_Red Hash_Red
115.994	0.5	Digits Digits
119.494	0.5	Letters Letters
122.994	0.5	Letters Letters
124.494	0.5	MirroredLetters MirroredLetters
125.994	0.5	ScrambledLetters ScrambledLetters
128.494	0.5	Digits Digits
130.994	0.5	Hash_Red Hash_Red
132.494	0.5	ScrambledDigits ScrambledDigits
135.993	0.5	MirroredDigits MirroredDigits
139.493	0.5	ScrambledDigits ScrambledDigits
140.993	0.5	ScrambledDigits ScrambledDigits
144.493	0.5	Digits Digits
147.993	0.5	MirroredLetters MirroredLetters
149.493	0.5	ScrambledLetters ScrambledLetters
152.993	0.5	MirroredLetters MirroredLetters
156.492	0.5	MirroredDigits MirroredDigits
158.992	0.5	ScrambledLetters ScrambledLetters
161.492	0.5	MirroredLetters MirroredLetters
163.992	0.5	Letters Letters
166.492	0.5	Letters Letters
169.992	0.5	ScrambledLetters ScrambledLetters
171.492	0.5	ScrambledDigits ScrambledDigits
172.992	0.5	Digits Digits
176.492	0.5	MirroredDigits MirroredDigits
177.992	0.5	MirroredDigits MirroredDigits
181.491	0.5	ScrambledDigits ScrambledDigits
184.991	0.5	Hash_Red Hash_Red
188.491	0.5	ScrambledDigits ScrambledDigits
189.991	0.5	MirroredDigits MirroredDigits
193.491	0.5	ScrambledDigits ScrambledDigits
196.991	0.5	MirroredDigits MirroredDigits
199.491	0.5	ScrambledDigits ScrambledDigits
202.99	0.5	ScrambledLetters ScrambledLetters
206.49	0.5	ScrambledDigits ScrambledDigits
207.99	0.5	Digits Digits
209.49	0.5	MirroredLetters MirroredLetters
212.99	0.5	ScrambledLetters ScrambledLetters
216.49	0.5	ScrambledDigits ScrambledDigits
218.99	0.5	MirroredDigits MirroredDigits
222.49	0.5	Digits Digits
223.989	0.5	ScrambledLetters ScrambledLetters
225.489	0.5	MirroredLetters MirroredLetters
228.989	0.5	Letters Letters
230.489	0.5	Letters Letters
231.989	0.5	Digits Digits
234.489	0.5	MirroredDigits MirroredDigits
236.989	0.5	ScrambledLetters ScrambledLetters
239.489	0.5	MirroredLetters MirroredLetters
241.989	0.5	ScrambledDigits ScrambledDigits
245.489	0.5	ScrambledDigits ScrambledDigits
247.988	0.5	ScrambledLetters ScrambledLetters
249.488	0.5	ScrambledDigits ScrambledDigits
250.988	0.5	MirroredDigits MirroredDigits
252.488	0.5	ScrambledLetters ScrambledLetters
255.988	0.5	ScrambledDigits ScrambledDigits
258.488	0.5	ScrambledLetters ScrambledLetters
260.988	0.5	Letters Letters
262.488	0.5	Hash_Red Hash_Red
264.988	0.5	Letters Letters
268.488	0.5	Digits Digits
270.987	0.5	Digits Digits
272.487	0.5	Letters Letters
273.987	0.5	MirroredLetters MirroredLetters
275.487	0.5	Digits Digits
278.987	0.5	Digits Digits
280.487	0.5	Digits Digits
282.987	0.5	ScrambledDigits ScrambledDigits
285.487	0.5	ScrambledLetters ScrambledLetters
287.987	0.5	MirroredDigits MirroredDigits
291.487	0.5	Digits Digits
292.986	0.5	MirroredLetters MirroredLetters
295.486	0.5	MirroredLetters MirroredLetters
296.986	0.5	ScrambledLetters ScrambledLetters
298.486	0.5	Digits Digits
