onset	duration	Condition Name
15.999	0.5	ScrambledLetters ScrambledLetters
17.499	0.5	Digits Digits
20.999	0.5	MirroredLetters MirroredLetters
23.499	0.5	Digits Digits
24.999	0.5	MirroredLetters MirroredLetters
28.499	0.5	ScrambledDigits ScrambledDigits
31.999	0.5	ScrambledLetters ScrambledLetters
33.499	0.5	Letters Letters
35.999	0.5	MirroredDigits MirroredDigits
38.498	0.5	ScrambledLetters ScrambledLetters
41.998	0.5	Letters Letters
43.498	0.5	ScrambledLetters ScrambledLetters
46.998	0.5	Digits Digits
49.498	0.5	MirroredLetters MirroredLetters
50.998	0.5	Digits Digits
54.498	0.5	MirroredLetters MirroredLetters
56.998	0.5	Digits Digits
60.497	0.5	Letters Letters
62.997	0.5	Letters Letters
66.497	0.5	MirroredDigits MirroredDigits
69.997	0.5	ScrambledLetters ScrambledLetters
72.497	0.5	MirroredLetters MirroredLetters
74.997	0.5	MirroredDigits MirroredDigits
78.497	0.5	MirroredLetters MirroredLetters
80.997	0.5	Digits Digits
83.496	0.5	Letters Letters
85.996	0.5	MirroredDigits MirroredDigits
89.496	0.5	MirroredLetters MirroredLetters
90.996	0.5	Letters Letters
93.496	0.5	ScrambledDigits ScrambledDigits
95.996	0.5	Digits Digits
98.496	0.5	MirroredDigits MirroredDigits
101.996	0.5	Letters Letters
105.495	0.5	Letters Letters
106.995	0.5	ScrambledLetters ScrambledLetters
110.495	0.5	Digits Digits
111.995	0.5	Digits Digits
115.495	0.5	MirroredLetters MirroredLetters
118.995	0.5	MirroredDigits MirroredDigits
120.495	0.5	MirroredLetters MirroredLetters
123.995	0.5	MirroredDigits MirroredDigits
126.495	0.5	ScrambledDigits ScrambledDigits
127.994	0.5	MirroredLetters MirroredLetters
129.494	0.5	ScrambledDigits ScrambledDigits
130.994	0.5	Letters Letters
133.494	0.5	MirroredLetters MirroredLetters
136.994	0.5	ScrambledLetters ScrambledLetters
139.494	0.5	ScrambledDigits ScrambledDigits
142.994	0.5	MirroredLetters MirroredLetters
144.494	0.5	ScrambledLetters ScrambledLetters
146.994	0.5	ScrambledDigits ScrambledDigits
148.494	0.5	MirroredDigits MirroredDigits
149.993	0.5	ScrambledLetters ScrambledLetters
151.493	0.5	MirroredDigits MirroredDigits
153.993	0.5	MirroredLetters MirroredLetters
155.493	0.5	Digits Digits
157.993	0.5	MirroredDigits MirroredDigits
159.493	0.5	ScrambledDigits ScrambledDigits
161.993	0.5	Digits Digits
165.493	0.5	ScrambledDigits ScrambledDigits
168.993	0.5	Hash_Red Hash_Red
172.492	0.5	ScrambledDigits ScrambledDigits
174.992	0.5	MirroredDigits MirroredDigits
177.492	0.5	Digits Digits
178.992	0.5	ScrambledDigits ScrambledDigits
182.492	0.5	MirroredDigits MirroredDigits
185.992	0.5	ScrambledLetters ScrambledLetters
188.492	0.5	ScrambledLetters ScrambledLetters
191.992	0.5	MirroredLetters MirroredLetters
194.492	0.5	MirroredDigits MirroredDigits
195.991	0.5	ScrambledLetters ScrambledLetters
199.491	0.5	MirroredDigits MirroredDigits
201.991	0.5	Letters Letters
203.491	0.5	MirroredLetters MirroredLetters
206.991	0.5	Letters Letters
208.491	0.5	Letters Letters
211.991	0.5	ScrambledDigits ScrambledDigits
213.491	0.5	Letters Letters
214.991	0.5	Digits Digits
216.491	0.5	Letters Letters
219.99	0.5	ScrambledDigits ScrambledDigits
222.49	0.5	MirroredLetters MirroredLetters
225.99	0.5	Digits Digits
228.49	0.5	Hash_Red Hash_Red
229.99	0.5	ScrambledLetters ScrambledLetters
232.49	0.5	Digits Digits
235.99	0.5	MirroredDigits MirroredDigits
237.49	0.5	ScrambledLetters ScrambledLetters
239.99	0.5	Hash_Red Hash_Red
241.489	0.5	MirroredDigits MirroredDigits
242.989	0.5	Hash_Red Hash_Red
245.489	0.5	ScrambledDigits ScrambledDigits
246.989	0.5	MirroredDigits MirroredDigits
250.489	0.5	Letters Letters
252.989	0.5	ScrambledLetters ScrambledLetters
256.489	0.5	Digits Digits
257.989	0.5	Hash_Red Hash_Red
261.489	0.5	ScrambledLetters ScrambledLetters
262.988	0.5	Digits Digits
264.488	0.5	ScrambledDigits ScrambledDigits
267.988	0.5	ScrambledDigits ScrambledDigits
270.488	0.5	ScrambledDigits ScrambledDigits
272.988	0.5	ScrambledLetters ScrambledLetters
274.488	0.5	MirroredLetters MirroredLetters
275.988	0.5	MirroredLetters MirroredLetters
278.488	0.5	ScrambledLetters ScrambledLetters
279.988	0.5	ScrambledDigits ScrambledDigits
283.488	0.5	Hash_Red Hash_Red
285.987	0.5	Digits Digits
288.487	0.5	MirroredDigits MirroredDigits
290.987	0.5	Letters Letters
294.487	0.5	ScrambledDigits ScrambledDigits
295.987	0.5	Letters Letters
297.487	0.5	Letters Letters
