onset	duration	Condition Name
15.999	0.5	ScrambledDigits ScrambledDigits
17.499	0.5	MirroredDigits MirroredDigits
20.999	0.5	Digits Digits
24.499	0.5	ScrambledLetters ScrambledLetters
27.999	0.5	Letters Letters
31.498	0.5	MirroredDigits MirroredDigits
34.998	0.5	ScrambledLetters ScrambledLetters
38.498	0.5	MirroredDigits MirroredDigits
41.998	0.5	Letters Letters
43.498	0.5	ScrambledDigits ScrambledDigits
44.998	0.5	ScrambledLetters ScrambledLetters
46.498	0.5	MirroredLetters MirroredLetters
48.998	0.5	Letters Letters
52.497	0.5	MirroredLetters MirroredLetters
55.997	0.5	Letters Letters
57.497	0.5	MirroredDigits MirroredDigits
59.997	0.5	Digits Digits
61.497	0.5	Digits Digits
62.997	0.5	ScrambledDigits ScrambledDigits
65.497	0.5	Digits Digits
68.997	0.5	ScrambledDigits ScrambledDigits
72.497	0.5	MirroredLetters MirroredLetters
75.996	0.5	ScrambledLetters ScrambledLetters
79.496	0.5	MirroredDigits MirroredDigits
81.996	0.5	ScrambledLetters ScrambledLetters
84.496	0.5	ScrambledLetters ScrambledLetters
86.996	0.5	MirroredDigits MirroredDigits
88.496	0.5	Digits Digits
90.996	0.5	Hash_Red Hash_Red
92.496	0.5	Letters Letters
94.996	0.5	ScrambledDigits ScrambledDigits
96.496	0.5	ScrambledLetters ScrambledLetters
97.995	0.5	ScrambledDigits ScrambledDigits
100.495	0.5	Digits Digits
103.995	0.5	ScrambledDigits ScrambledDigits
105.495	0.5	Digits Digits
106.995	0.5	Digits Digits
108.495	0.5	Digits Digits
110.995	0.5	MirroredDigits MirroredDigits
112.495	0.5	ScrambledLetters ScrambledLetters
115.995	0.5	Digits Digits
118.495	0.5	MirroredDigits MirroredDigits
120.994	0.5	Letters Letters
123.494	0.5	Digits Digits
125.994	0.5	Letters Letters
128.494	0.5	MirroredLetters MirroredLetters
131.994	0.5	MirroredLetters MirroredLetters
134.494	0.5	Letters Letters
136.994	0.5	Digits Digits
139.494	0.5	ScrambledDigits ScrambledDigits
140.994	0.5	ScrambledLetters ScrambledLetters
142.494	0.5	ScrambledLetters ScrambledLetters
145.993	0.5	Letters Letters
149.493	0.5	MirroredDigits MirroredDigits
150.993	0.5	MirroredDigits MirroredDigits
153.493	0.5	ScrambledLetters ScrambledLetters
154.993	0.5	Letters Letters
156.493	0.5	Hash_Red Hash_Red
158.993	0.5	ScrambledDigits ScrambledDigits
162.493	0.5	MirroredLetters MirroredLetters
164.992	0.5	MirroredDigits MirroredDigits
168.492	0.5	Letters Letters
169.992	0.5	ScrambledLetters ScrambledLetters
172.492	0.5	Digits Digits
175.992	0.5	MirroredLetters MirroredLetters
178.492	0.5	MirroredLetters MirroredLetters
179.992	0.5	ScrambledDigits ScrambledDigits
183.492	0.5	MirroredLetters MirroredLetters
184.992	0.5	MirroredLetters MirroredLetters
188.491	0.5	ScrambledDigits ScrambledDigits
189.991	0.5	ScrambledDigits ScrambledDigits
192.491	0.5	ScrambledLetters ScrambledLetters
193.991	0.5	ScrambledDigits ScrambledDigits
196.491	0.5	MirroredLetters MirroredLetters
198.991	0.5	MirroredDigits MirroredDigits
200.491	0.5	Hash_Red Hash_Red
203.991	0.5	MirroredLetters MirroredLetters
205.491	0.5	ScrambledDigits ScrambledDigits
207.991	0.5	MirroredLetters MirroredLetters
210.49	0.5	Digits Digits
211.99	0.5	Hash_Red Hash_Red
213.49	0.5	Hash_Red Hash_Red
216.99	0.5	ScrambledLetters ScrambledLetters
220.49	0.5	Letters Letters
223.99	0.5	ScrambledDigits ScrambledDigits
227.49	0.5	ScrambledLetters ScrambledLetters
228.99	0.5	Letters Letters
230.49	0.5	MirroredDigits MirroredDigits
232.989	0.5	ScrambledDigits ScrambledDigits
236.489	0.5	MirroredDigits MirroredDigits
237.989	0.5	MirroredDigits MirroredDigits
241.489	0.5	MirroredDigits MirroredDigits
244.989	0.5	MirroredLetters MirroredLetters
248.489	0.5	ScrambledDigits ScrambledDigits
251.989	0.5	Letters Letters
255.488	0.5	ScrambledLetters ScrambledLetters
257.988	0.5	ScrambledLetters ScrambledLetters
260.488	0.5	Letters Letters
262.988	0.5	MirroredLetters MirroredLetters
264.488	0.5	MirroredLetters MirroredLetters
265.988	0.5	Digits Digits
269.488	0.5	ScrambledLetters ScrambledLetters
271.988	0.5	Hash_Red Hash_Red
274.488	0.5	Letters Letters
275.988	0.5	MirroredDigits MirroredDigits
278.487	0.5	ScrambledDigits ScrambledDigits
280.987	0.5	Digits Digits
284.487	0.5	MirroredLetters MirroredLetters
285.987	0.5	Letters Letters
289.487	0.5	Digits Digits
290.987	0.5	Digits Digits
293.487	0.5	Letters Letters
295.987	0.5	MirroredDigits MirroredDigits
297.487	0.5	MirroredLetters MirroredLetters
